timestamp,service,message,normalized_message,is_fault,fault_type,cluster_id
2024-09-25 14:16:06,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:08,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:10,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:11,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:12,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:14,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:19,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:20,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:21,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:23,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:24,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:26,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:35,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:35,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:38,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:38,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:39,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:48,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:51,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:52,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:52,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:16:53,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:06,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:07,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:19,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:21,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:22,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-25 14:17:32,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<IP>  user=root,True,security_fault,0
2024-09-26 04:03:16,su(pam_unix),session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<NUM>),False,normal,8
2024-09-26 04:03:17,su(pam_unix),session closed for user cyrus,session closed for user cyrus,False,normal,3
2024-09-26 04:03:18,logrotate,ALERT exited abnormally with [1],ALERT exited abnormally with [PID],True,process_fault,3
2024-09-26 04:14:15,su(pam_unix),session opened for user news by (uid=0),session opened for user news by (uid=<NUM>),False,normal,8
2024-09-26 04:14:16,su(pam_unix),session closed for user news,session closed for user news,False,normal,3
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-26 07:41:56,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root,authentication failure; logname= uid=<NUM> euid=<NUM> tty=NODEVssh ruser= rhost=<NUM>-<NUM>-<NUM>-<NUM>.ip.fastwebnet.it  user=root,True,security_fault,0
2024-09-27 04:19:18,su(pam_unix),session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<NUM>),False,normal,8
2024-09-27 04:19:19,su(pam_unix),session closed for user cyrus,session closed for user cyrus,False,normal,3
2024-09-27 04:19:20,logrotate,ALERT exited abnormally with [1],ALERT exited abnormally with [PID],True,process_fault,3
2024-09-27 04:26:02,su(pam_unix),session opened for user news by (uid=0),session opened for user news by (uid=<NUM>),False,normal,8
2024-09-27 04:26:03,su(pam_unix),session closed for user news,session closed for user news,False,normal,3
2024-09-27 04:58:24,ftpd,connection from 68.206.240.214 (cpe-68-206-240-214.houston.res.rr.com) at Tue Sep 27 04:58:24 2005,connection from <IP> (cpe-<NUM>-<NUM>-<NUM>-<NUM>.houston.res.rr.com) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 04:58:31,ftpd,connection from 68.206.240.214 (cpe-68-206-240-214.houston.res.rr.com) at Tue Sep 27 04:58:31 2005,connection from <IP> (cpe-<NUM>-<NUM>-<NUM>-<NUM>.houston.res.rr.com) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:06,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:07,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:07 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:07,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:07 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:07,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:07 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:08,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:08 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:08,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:08 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:08,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:08 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:08,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:08 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:09,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:09 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:09,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:09 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:10,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:10 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:10,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:10 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:10,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:10 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-27 15:51:10,ftpd,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:10 2005,connection from <IP> (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep <NUM> <NUM>:<NUM>:<NUM> <NUM>,False,normal,2
2024-09-28 04:03:34,su(pam_unix),session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<NUM>),False,normal,8
2024-09-28 04:03:35,su(pam_unix),session closed for user cyrus,session closed for user cyrus,False,normal,3
2024-09-28 04:03:36,logrotate,ALERT exited abnormally with [1],ALERT exited abnormally with [PID],True,process_fault,3
2024-09-28 04:14:34,su(pam_unix),session opened for user news by (uid=0),session opened for user news by (uid=<NUM>),False,normal,8
2024-09-28 04:14:35,su(pam_unix),session closed for user news,session closed for user news,False,normal,3
2024-09-28 09:03:07,gdm(pam_unix),bad username [],bad username [],False,normal,3
2024-09-28 09:03:08,gpm,*** info [mice.c(1766)]:,*** info [mice.c(<NUM>)]:,False,normal,2
2024-09-28 09:03:08,gpm,imps2: Auto-detected intellimouse PS/2,imps2: Auto-detected intellimouse PS/<NUM>,False,normal,2
2024-09-28 09:03:10,gdm-binary,Couldn't authenticate user,Couldn't authenticate user,False,normal,3
2024-09-28 09:03:14,login(pam_unix),session opened for user root by LOGIN(uid=0),session opened for user root by LOGIN(uid=<NUM>),False,normal,8
2024-09-28 09:03:14,-- root,ROOT LOGIN ON tty2,ROOT LOGIN ON tty2,False,normal,3
2024-09-28 09:03:45,sendmail,sendmail shutdown failed,sendmail shutdown failed,True,service_fault,3
2024-09-28 09:03:55,sendmail,sm-client shutdown succeeded,sm-client shutdown succeeded,False,normal,7
2024-09-28 09:08:28,shutdown,shutting down for system reboot,shutting down for system reboot,False,normal,3
2024-09-28 09:08:28,init,Switching to runlevel: 6,Switching to runlevel: <NUM>,False,normal,2
2024-09-28 09:08:29,login(pam_unix),session closed for user root,session closed for user root,False,normal,3
2024-09-28 09:08:30,udev,removing device node '/udev/vcsa4',removing device node '/udev/vcsa4',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcs5',removing device node '/udev/vcs5',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcsa5',removing device node '/udev/vcsa5',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcs3',removing device node '/udev/vcs3',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcs4',removing device node '/udev/vcs4',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcsa6',removing device node '/udev/vcsa6',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcsa3',removing device node '/udev/vcsa3',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcs2',removing device node '/udev/vcs2',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcs6',removing device node '/udev/vcs6',False,normal,4
2024-09-28 09:08:30,udev,removing device node '/udev/vcsa2',removing device node '/udev/vcsa2',False,normal,4
2024-09-28 09:08:34,udev,removing device node '/udev/vcs7',removing device node '/udev/vcs7',False,normal,4
2024-09-28 09:08:34,udev,removing device node '/udev/vcsa7',removing device node '/udev/vcsa7',False,normal,4
2024-09-28 09:08:35,messagebus,messagebus -TERM succeeded,messagebus -TERM succeeded,False,normal,7
2024-09-28 09:08:36,atd,atd shutdown succeeded,atd shutdown succeeded,False,normal,7
2024-09-28 09:08:38,privoxy,privoxy shutdown succeeded,privoxy shutdown succeeded,False,normal,7
2024-09-28 09:08:39,cups,cupsd shutdown succeeded,cupsd shutdown succeeded,False,normal,7
2024-09-28 09:08:39,xfs,terminating,terminating,False,normal,3
2024-09-28 09:08:40,xfs,xfs shutdown succeeded,xfs shutdown succeeded,False,normal,7
2024-09-28 09:08:41,FreeWnn,jserver shutdown succeeded,jserver shutdown succeeded,False,normal,7
2024-09-28 09:08:42,cannaserver,irw_killserver:cannaserver end,irw_killserver:cannaserver end,False,normal,3
2024-09-28 09:08:42,canna,Stopping Canna server: succeeded,Stopping Canna server: succeeded,False,normal,7
2024-09-28 09:08:42,mysqld,Stopping MySQL:  succeeded,Stopping MySQL:  succeeded,False,normal,7
2024-09-28 09:08:44,gpm,gpm shutdown succeeded,gpm shutdown succeeded,False,normal,7
2024-09-28 09:08:48,httpd,httpd shutdown succeeded,httpd shutdown succeeded,False,normal,7
2024-09-28 09:08:49,squid,Stopping squid:,Stopping squid:,False,normal,3
2024-09-28 09:08:52,squid,.,.,False,normal,3
NaT,unknown,Sep 28 09:08:56 combo last message repeated 2 times,Sep <NUM> <NUM>:<NUM>:<NUM> combo last message repeated <NUM> times,False,normal,2
2024-09-28 09:08:56,squid,,,False,normal,3
2024-09-28 09:08:56,squid,Squid Parent: child process 2294 exited with status 0,Squid Parent: child process <PID> exited with status <NUM>,False,normal,3
2024-09-28 09:08:57,rc,Stopping squid:  succeeded,Stopping squid:  succeeded,False,normal,7
2024-09-28 09:08:57,sshd,sshd -TERM succeeded,sshd -TERM succeeded,False,normal,7
2024-09-28 09:08:58,sendmail,sendmail shutdown failed,sendmail shutdown failed,True,service_fault,3
2024-09-28 09:09:03,spamassassin,spamd shutdown succeeded,spamd shutdown succeeded,False,normal,7
2024-09-28 09:09:03,smartd,smartd received signal 15: Terminated,smartd received signal <NUM>: Terminated,False,normal,2
2024-09-28 09:09:03,smartd,smartd is exiting (exit status 0),smartd is exiting (exit status <NUM>),False,normal,2
2024-09-28 09:09:04,smartd,smartd shutdown succeeded,smartd shutdown succeeded,False,normal,7
2024-09-28 13:09:04,named,shutting down,shutting down,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 127.0.0.1#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.67#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.69#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.70#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.71#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.72#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.73#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.75#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.80#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.81#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.82#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.83#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.84#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.85#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.87#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.89#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.90#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.95#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.100#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.105#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.110#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.115#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.120#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,no longer listening on 63.126.79.125#53,no longer listening on <IP>#<NUM>,False,normal,3
2024-09-28 13:09:05,named,exiting,exiting,False,normal,3
2024-09-28 09:09:08,named,named shutdown succeeded,named shutdown succeeded,False,normal,7
2024-09-28 09:09:09,snmpd,Received TERM or STOP signal...  shutting down...,Received TERM or STOP signal...  shutting down...,False,normal,3
2024-09-28 09:09:12,snmpd,snmpd shutdown succeeded,snmpd shutdown succeeded,False,normal,7
2024-09-28 09:09:13,xinetd,Exiting...,Exiting...,False,normal,3
2024-09-28 09:09:14,xinetd,xinetd shutdown succeeded,xinetd shutdown succeeded,False,normal,7
2024-09-28 09:09:14,crond,crond shutdown succeeded,crond shutdown succeeded,False,normal,7
2024-09-28 09:09:14,apmd,Exiting,Exiting,False,normal,3
2024-09-28 09:09:15,apmd,apmd shutdown succeeded,apmd shutdown succeeded,False,normal,7
